MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA,price_per_sqft,tax_price_ratio,HOA_category
21423668,735000.0,85718,-110.93066,32.338507,1.08,5801.39,1999-01-01,4,3.0,3760.0,3.0,"Dishwasher, Refrigerator, Microwave",2.0,"Carpet, Natural Stone, Wood",111.0,195.4787234042553,0.007893047619047619,Medium
21504355,700000.0,85755,-110.991372,32.426005,0.89,6186.34,2004-01-01,4,4.0,3541.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",79.0,197.68426998023156,0.008837628571428571,Low
21513292,722000.0,85718,-110.904608,32.284888,1.09,5631.0,1993-01-01,4,4.0,3687.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",0.0,195.82316246270682,0.007799168975069252,No HOA
21520040,700000.0,85715,-110.85973,32.255842,1.0,4520.38,1968-01-01,4,4.0,3859.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Wood",48.0,181.3941435605079,0.006457685714285714,Low
21605822,775000.0,85750,-110.843529,32.293354,0.0,7182.29,2004-01-01,4,3.0,3291.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",101.0,235.4907323002127,0.009267470967741935,Medium
21524653,725000.0,85739,-110.860618,32.542177,0.3,4665.9,2007-01-01,3,4.0,2924.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",165.0,247.94801641586866,0.006435724137931034,Medium
21624984,700000.0,85737,-110.980617,32.404636,1.58,6761.0,1996-01-01,5,5.0,4044.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",0.0,"Carpet, Ceramic Tile, Natural Stone",5.0,173.09594460929773,0.009658571428571428,Low
21632556,710000.0,85718,-110.927748,32.330337,0.83,6649.0,1997-01-01,5,4.0,3170.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",0.0,223.97476340694007,0.009364788732394366,No HOA
21631334,725000.0,85755,-110.951968,32.455658,0.9,7008.52,2002-01-01,3,3.0,3017.0,2.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",69.0,240.30493868080876,0.009666924137931035,Low
21305677,680000.0,85719,-110.941196,32.230196,0.22,3065.0,1923-01-01,4,4.0,2825.0,2.0,"Dishwasher, Garbage Disposal, Microwave",2.0,"Carpet, Ceramic Tile, Wood",0.0,240.7079646017699,0.004507352941176471,No HOA
21307505,705000.0,85658,-111.088206,32.459674,0.77,8549.9,2005-01-01,3,4.0,3811.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",76.0,184.99081605877723,0.012127517730496454,Low
21802925,713500.0,85737,-110.96948,32.405593,0.38,7271.96,2004-01-01,4,3.0,3420.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless",2.0,"Carpet, Ceramic Tile, Laminate",0.0,208.62573099415204,0.010191955150665732,No HOA
21813559,720000.0,85755,-110.987023,32.430753,0.81,7359.51,2001-01-01,3,3.0,3176.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Prep Sink, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: GRANITE, Microwave: STAINLESS, Oven: STAINLESS",1.0,"Carpet, Ceramic Tile",18.0,226.70025188916875,0.010221541666666667,Low
21813766,735000.0,85755,-110.989836,32.429053,0.83,7121.45,2002-01-01,3,3.0,2927.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: ., Oven: .",4.0,"Carpet, Ceramic Tile, Concrete",18.0,251.1103518961394,0.009689047619047618,Low
21815610,710000.0,85718,-110.94345,32.294162,1.0,7275.52,1997-01-01,4,3.0,3284.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Appliance Color: Black, Countertops: Granite, Oven: Double built in",2.0,"Carpet, Mexican Tile, Natural Stone",0.0,216.19975639464067,0.010247211267605635,No HOA
21828444,665000.0,85749,-110.728943,32.300224,3.32,6862.35,2000-01-01,6,4.0,3698.0,3.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: GE, Oven: GE",2.0,"Carpet, Ceramic Tile, Wood",23.0,179.82693347755543,0.010319323308270676,Low
21902204,695000.0,85745,-111.043625,32.216558,0.85,7015.25,1995-01-01,4,4.0,2940.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: stainless, Oven: stainless",1.0,"Mexican Tile, Wood",13.0,236.39455782312925,0.010093884892086331,Low
21903294,700000.0,85658,-111.092358,32.459063,0.76,9391.62,2006-01-01,3,4.0,3541.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Cabinet, Reverse Osmosis, Water Purifier, Countertops: Granite",2.0,"Carpet, Ceramic Tile",88.0,197.68426998023156,0.0134166,Low
21710723,705000.0,85718,-110.920789,32.336914,0.85,7041.0,1976-01-01,4,4.0,4190.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",11.0,168.25775656324583,0.009987234042553191,Low
21811192,733000.0,85750,-110.859019,32.258122,0.6,6094.45,1970-01-01,4,4.0,3503.0,3.0,"Compactor, Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Cabinet, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: granite, Oven: double",1.0,Concrete,57.0,209.2492149586069,0.008314392905866302,Low
21418840,730000.0,85755,-110.983512,32.433034,0.92,6280.0,2002-01-01,4,4.0,3832.0,3.0,"Compactor, Dishwasher, Refrigerator, Microwave, Oven",3.0,Ceramic Tile,10.0,190.50104384133613,0.008602739726027398,Low
21520208,730000.0,85739,-110.87327,32.53291,0.22,4725.54,2000-01-01,3,3.0,2824.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",198.0,258.4985835694051,0.0064733424657534245,Medium
21600290,716000.0,85737,-110.970513,32.406022,0.52,6673.0,2004-01-01,4,3.0,3360.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Wood",50.0,213.0952380952381,0.009319832402234636,Low
21328011,720000.0,85718,-110.923317,32.293567,0.91,6072.46,2002-01-01,4,4.0,3272.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Natural Stone, Wood",145.0,220.04889975550122,0.008433972222222223,Medium
21706701,665000.0,85749,-110.705947,32.242475,3.26,7775.71,1977-01-01,5,5.0,4456.0,2.0,"Garbage Disposal, Microwave, Oven",2.0,"Concrete, Mexican Tile",20.0,149.23698384201077,0.011692796992481203,Low
21702168,700000.0,85750,-110.819112,32.263976,1.52,9673.37,2001-01-01,4,3.0,4411.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2.0,"Ceramic Tile, Wood",141.0,158.69417365676716,0.0138191,Medium
21812586,695000.0,85704,-110.980306,32.32913,1.32,6281.54,1984-01-01,4,3.0,3108.0,2.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Butler, Refrigerator, Appliance Color: Stainless, Countertops: Concrete, Microwave: Stainless, Oven: Stainless",2.0,"Mexican Tile, Wood",62.5,223.61647361647363,0.009038187050359713,Low
21527157,694300.0,85737,-110.935481,32.396675,0.26,6685.12,2014-01-01,3,4.0,2373.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",0.0,Ceramic Tile,125.0,292.5832279814581,0.009628575543713092,Medium
21828828,710000.0,85737,-110.943651,32.415988,1.5,7358.19,1997-01-01,3,4.0,3532.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave: -, Oven: -",2.0,"Carpet, Ceramic Tile",0.0,201.01925254813136,0.010363647887323944,No HOA
21427502,660000.0,85718,-110.93644,32.327219,1.52,5941.0,1978-01-01,5,4.0,4416.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",9.0,149.45652173913044,0.009001515151515151,Low
21316489,680000.0,85737,-110.943944,32.399744,0.7,8448.0,1998-01-01,3,2.0,3144.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Ceramic Tile, Mexican Tile, Wood",71.0,216.28498727735368,0.012423529411764707,Low
21726916,700000.0,85737,-110.949863,32.410995,1.51,7228.0,1995-01-01,5,4.0,4640.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Refrigerator, Countertops: granite",2.0,"Carpet, Concrete, Natural Stone",75.0,150.86206896551724,0.010325714285714285,Low
21732408,705000.0,85755,-111.028947,32.431665,3.31,6520.63,1998-01-01,5,2.0,3002.0,3.0,"Dishwasher, Double Sink, Electric Range, Freezer, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Custom Tile, Microwave: In Pantry, Oven: Viking",3.0,"Carpet, Concrete, Other: Rojo Concrete Overla",0.0,234.84343770819453,0.009249120567375887,No HOA
21809724,719900.0,85718,-110.945311,32.31468,0.88,7000.43,1985-01-01,5,3.0,3900.0,2.0,Dishwasher,3.0,"Carpet, Mexican Tile",5.0,184.5897435897436,0.00972417002361439,Low
21406137,695000.0,85755,-110.977675,32.457296,0.3,5434.27,2001-01-01,3,3.0,2950.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",64.0,235.59322033898306,0.007819093525179857,Low
21413532,675000.0,85750,-110.823498,32.288935,1.15,6733.66,2002-01-01,4,3.0,3185.0,3.0,"Dishwasher, Garbage Disposal, Oven",2.0,"Carpet, Ceramic Tile",110.0,211.9309262166405,0.009975792592592592,Medium
21418171,729000.0,85750,-110.858633,32.328485,1.31,7577.89,1994-01-01,5,4.0,4703.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Oven",4.0,"Carpet, Ceramic Tile, Natural Stone, Wood",50.0,155.0074420582607,0.010394910836762689,Low
21407172,690000.0,85704,-110.967527,32.32992,0.76,8535.82,1990-01-01,5,4.0,4135.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Mexican Tile, Wood",8.0,166.8681983071342,0.012370753623188405,Low
21431615,695000.0,85718,-110.905564,32.318294,0.56,4645.86,1997-01-01,4,3.0,3154.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",126.0,220.35510462904247,0.006684690647482014,Medium
21603347,710000.0,85715,-110.857795,32.258096,0.64,7308.37,1996-01-01,4,4.0,3648.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",79.0,194.62719298245614,0.010293478873239436,Low
21222014,715000.0,85750,-110.838168,32.316848,0.53,6695.12,1994-01-01,4,3.0,3018.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Mexican Tile, Natural Stone, Wood",117.0,236.9118621603711,0.009363804195804196,Medium
21300727,705000.0,85750,-110.865727,32.316451,0.86,6160.0,1993-01-01,4,3.0,3703.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Oven",3.0,"Carpet, Ceramic Tile",37.0,190.38617337294085,0.008737588652482269,Low
21220048,680000.0,85704,-110.982074,32.375864,3.31,6980.68,1988-01-01,5,6.0,4176.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone, Wood",0.0,162.8352490421456,0.010265705882352942,No HOA
21605318,695000.0,85750,-110.831349,32.320965,1.18,8524.0,1991-01-01,3,4.0,3479.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",2.0,"Carpet, Natural Stone",80.0,199.77004886461626,0.012264748201438849,Low
21820210,729000.0,85743,-111.099191,32.310066,3.34,7819.24,2001-01-01,4,5.0,3820.0,4.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Over the stove, Oven: Built in",1.0,"Carpet, Ceramic Tile, Other: Wood laminate",0.0,190.83769633507853,0.010725980795610424,No HOA
21903282,729000.0,85718,-110.952585,32.297455,1.0,4407.9,1972-01-01,4,3.0,2808.0,2.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Appliance Color: Stainless, Countertops: Quartz, Microwave: -, Oven: -",1.0,Ceramic Tile,10.0,259.61538461538464,0.006046502057613168,Low
21716872,670000.0,85719,-110.937644,32.243,0.35,3241.17,1941-01-01,4,4.0,3200.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Ceramic Tile, Concrete, Other",0.0,209.375,0.004837567164179104,No HOA
21719852,725554.0,85755,-110.992071,32.433287,0.96,616.74,2017-01-01,3,3.0,2750.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,"Ceramic Tile, Wood",100.0,263.8378181818182,0.0008500263247118754,Low
21412273,705000.0,85743,-111.126254,32.33812,3.42,5170.9,2007-01-01,3,4.0,4024.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator",1.0,"Carpet, Ceramic Tile, Wood",20.0,175.19880715705764,0.007334609929078014,Low
21431929,700000.0,85749,-110.778653,32.298781,0.49,6238.24,1997-01-01,3,4.0,3807.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,Natural Stone,105.0,183.87181507748883,0.008911771428571429,Medium
21424341,650000.0,85718,-110.888403,32.327795,1.1,4447.38,1964-01-01,4,4.0,3435.0,2.0,"Dishwasher, Oven",3.0,"Ceramic Tile, Mexican Tile, Natural Stone",215.0,189.22852983988355,0.006842123076923077,Medium
21503107,695000.0,85748,-110.747014,32.227621,3.43,6674.0,1997-01-01,4,5.0,3893.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3.0,"Carpet, Natural Stone",64.0,178.52555869509376,0.009602877697841726,Low
21508311,725000.0,85755,-110.976939,32.434775,0.82,8092.0,2007-01-01,4,4.0,3829.0,5.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",100.0,189.34447636458606,0.011161379310344827,Low
21503104,680000.0,85718,-110.917427,32.284453,1.05,7825.0,2001-01-01,4,4.0,3782.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",45.0,179.7990481226864,0.01150735294117647,Low
21517794,700000.0,85750,-110.873077,32.326155,0.53,5791.81,1994-01-01,4,5.0,3796.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,Natural Stone,67.0,184.40463645943098,0.008274014285714287,Low
21519005,725000.0,85718,-110.938424,32.346404,0.81,6401.0,1990-01-01,4,5.0,3642.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Natural Stone",100.0,199.06644700713895,0.00882896551724138,Low
21516172,685000.0,85718,-110.906489,32.32227,0.49,5662.0,1986-01-01,4,3.0,4518.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Ceramic Tile",126.0,151.6157591854803,0.008265693430656935,Medium
21613585,728000.0,85718,-110.949538,32.31456,0.8,5533.98,1986-01-01,5,3.0,3431.0,2.0,"Dishwasher, Garbage Disposal, Microwave, Oven",3.0,"Carpet, Ceramic Tile",4.0,212.18303701544738,0.007601620879120878,Low
21610405,680000.0,85718,-110.893857,32.329442,0.87,5410.0,1976-01-01,4,4.0,3268.0,0.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile, Natural Stone, Wood",5.0,208.078335373317,0.007955882352941177,Low
21601864,680000.0,85742,-111.033783,32.408164,3.31,5843.09,2006-01-01,4,3.0,3621.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",0.0,187.79342723004694,0.008592779411764706,No HOA
21632329,720000.0,85755,-110.9541,32.456851,0.6,7687.6,2000-01-01,3,4.0,3293.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Ceramic Tile",67.0,218.64561190403887,0.010677222222222223,Low
21632189,690000.0,85718,-110.934858,32.336878,0.85,6710.08,1993-01-01,4,5.0,3292.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",100.0,209.59902794653706,0.009724753623188406,Low
21703568,700000.0,85755,-110.978468,32.459614,0.56,8429.0,2007-01-01,3,4.0,2664.0,2.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Wood",194.0,262.76276276276275,0.012041428571428571,Medium
21633399,687000.0,85742,-111.086054,32.38895,3.4,8400.48,2005-01-01,4,5.0,4179.0,4.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2.0,"Carpet, Wood",0.0,164.39339554917444,0.012227772925764192,No HOA
21709094,690000.0,85718,-110.932541,32.300244,2.75,7204.0,1982-01-01,3,3.0,3310.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3.0,"Carpet, Ceramic Tile",0.0,208.4592145015106,0.010440579710144927,No HOA
21123145,710000.0,85755,-110.979094,32.458756,0.39,7805.0,2006-01-01,3,4.0,2664.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Natural Stone,153.0,266.5165165165165,0.010992957746478873,Medium
21220795,725000.0,85750,-110.866109,32.323459,0.47,6613.24,1998-01-01,5,3.0,3761.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",3.0,"Carpet, Ceramic Tile",40.0,192.76788088274395,0.009121710344827587,Low
21320031,690000.0,85737,-110.987524,32.404975,0.67,6021.0,2000-01-01,4,3.0,3092.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",45.0,223.15653298835704,0.00872608695652174,Low
21304927,725000.0,85718,-110.953966,32.333999,0.83,3596.0,1965-01-01,4,4.0,3632.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Natural Stone,0.0,199.61453744493392,0.00496,No HOA
21331016,700000.0,85718,-110.909225,32.320172,0.22,4704.46,1986-01-01,3,3.0,2886.0,2.0,"Dishwasher, Microwave, Oven",2.0,"Carpet, Ceramic Tile",323.0,242.55024255024256,0.006720657142857143,High
21708780,700000.0,85750,-110.868012,32.327324,0.54,7604.0,1998-01-01,4,3.0,2862.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Ceramic Tile",55.0,244.58420684835778,0.010862857142857143,Low
21721363,700000.0,85743,-111.091299,32.312117,3.37,9511.6,2007-01-01,4,4.0,4521.0,5.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless",2.0,Wood,75.0,154.83300154833,0.013588000000000001,Low
21710159,690000.0,85718,-110.879622,32.331422,1.0,5395.78,1980-01-01,3,3.0,2504.0,2.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Lazy Susan, Refrigerator, Reverse Osmosis, Water Purifier, Countertops: Tile, Oven: Double",2.0,"Carpet, Ceramic Tile, Mexican Tile, Wood",258.0,275.5591054313099,0.007819971014492753,Medium
21806582,700000.0,85658,-111.089818,32.463824,0.44,10666.28,2007-01-01,3,4.0,4030.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: GRANITE SLABS, Microwave: BUILT IN, Oven: DOUBLE OVENS",1.0,"Carpet, Ceramic Tile",116.0,173.697270471464,0.015237542857142858,Medium
21730337,697000.0,85742,-111.078495,32.397829,3.32,6707.13,2007-01-01,4,5.0,4023.0,4.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Lazy Susan, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",1.0,Ceramic Tile,0.0,173.25379070345514,0.009622855093256815,No HOA
21808790,710000.0,85750,-110.843178,32.32457,0.22,6711.66,1999-01-01,3,3.0,3254.0,2.0,"Refrigerator, Appliance Color: Black, Countertops: Granite",1.0,"Carpet, Ceramic Tile",142.0,218.19299323909036,0.009453042253521126,Medium
21808249,726000.0,85718,-110.922241,32.307957,1.06,5617.04,1960-01-01,4,3.0,3128.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",2.0,"Carpet, Ceramic Tile, Mexican Tile",4.16,232.09718670076725,0.007736969696969697,Low
21816924,722000.0,85718,-110.895831,32.314397,0.58,5134.14,1984-01-01,4,3.0,3146.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Oven: Double Oven",1.0,"Carpet, Ceramic Tile, Wood",0.0,229.4977749523204,0.007110997229916898,No HOA
21817557,713000.0,85716,-110.920994,32.216755,0.63,4022.0,1949-01-01,3,3.0,3441.0,2.0,"Desk, Dishwasher, Electric Range, Garbage Disposal, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless",2.0,"Carpet, Ceramic Tile, Wood",0.0,207.2072072072072,0.005640953716690042,No HOA
21803323,710000.0,85718,-110.894286,32.2894,0.95,6341.0,2004-01-01,4,4.0,3264.0,3.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: Microwave",1.0,"Carpet, Natural Stone",42.0,217.52450980392157,0.008930985915492958,Low
21819807,725000.0,85658,-111.054745,32.434706,0.88,8697.96,2014-01-01,4,4.0,3969.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Oven: double",1.0,"Carpet, Ceramic Tile",190.0,182.66565885613505,0.01199718620689655,Medium
